holdepladsnr,navn,type nr,type navn,type ikon,etrs89koordinat øst,etrs89koordinat nord,wgs84koordinat bredde,wgs84koordinat længde,rejseplanen herfra,rejseplanen hertil,rejseplanen herframobil,rejseplanen hertilmobil,rejseplanen afgangstavle,rejseplanen ankomsttavle
8600858,"Københavns Lufthavn, Kastrup st",3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,729718,6170887,55.6295002194528,12.649346131452,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600858&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600858&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600858&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600858&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600858&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600858&boardType=arr&time=now&start=yes
8600901,Egøje st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,701869,6146574,55.4237264533835,12.1900405515258,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600901&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600901&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600901&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600901&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600901&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600901&boardType=arr&time=now&start=yes
8600902,Vallø st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,702110,6143976,55.4003182984874,12.1919607335856,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600902&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600902&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600902&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600902&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600902&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600902&boardType=arr&time=now&start=yes
8600903,Grubberholm st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,702852,6141740,55.379951205855,12.20203568533,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600903&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600903&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600903&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600903&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600903&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600903&boardType=arr&time=now&start=yes
8600904,Himlingøje st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,703762,6140934,55.372343297325,12.2157876630721,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600904&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600904&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600904&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600904&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600904&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600904&boardType=arr&time=now&start=yes
8600905,Hårlev st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,704561,6138485,55.3500397304697,12.2265857180632,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600905&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600905&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600905&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600905&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600905&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600905&boardType=arr&time=now&start=yes
8600906,Lille Linde st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,704164,6136936,55.3363075590291,12.2192064123599,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600906&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600906&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600906&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600906&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600906&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600906&boardType=arr&time=now&start=yes
8600907,Varpelev st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,707931,6138907,55.3524119142536,12.2799581274771,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600907&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600907&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600907&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600907&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600907&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600907&boardType=arr&time=now&start=yes
8600955,Kildedal st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,706249,6183365,55.7519515258874,12.2866234769663,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600955&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600955&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600955&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600955&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600955&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600955&boardType=arr&time=now&start=yes
8600956,Egedal st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,699761,6186183,55.7799523514852,12.1854805373514,http://www.rejseplanen.dk/bin/query.exe/mn?S=8600956&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8600956&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8600956&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8600956&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600956&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8600956&boardType=arr&time=now&start=yes
8601013,Faxe Ladeplads st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,701151,6123499,55.2169884272526,12.162175628095,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601013&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601013&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601013&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601013&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601013&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601013&boardType=arr&time=now&start=yes
8601014,Faxe Syd st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,699421,6126220,55.2421042158481,12.1369474969237,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601014&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601014&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601014&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601014&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601014&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601014&boardType=arr&time=now&start=yes
8601025,Karise st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,702826,6133599,55.3069216856509,12.1957342484734,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601025&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601025&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601025&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601025&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601025&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601025&boardType=arr&time=now&start=yes
8601027,Klippinge st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,710858,6138348,55.3461505949425,12.325622319509,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601027&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601027&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601027&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601027&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601027&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601027&boardType=arr&time=now&start=yes
8601039,Rødvig st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,714711,6128355,55.2548430560442,12.3786390620058,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601039&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601039&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601039&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601039&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601039&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601039&boardType=arr&time=now&start=yes
8601045,Store Heddinge st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,714872,6134432,55.309285653636,12.3858087781082,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601045&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601045&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601045&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601045&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601045&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601045&boardType=arr&time=now&start=yes
8601053,Tokkerup st (Fakse),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,699591,6130830,55.2833988250862,12.1428838005279,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601053&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601053&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601053&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601053&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601053&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601053&boardType=arr&time=now&start=yes
8601401,Duemose st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,703390,6211965,56.0097208779841,12.2626167573383,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601401&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601401&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601401&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601401&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601401&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601401&boardType=arr&time=now&start=yes
8601402,Fjellenstrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,705050,6223929,56.1163312943012,12.2983549253637,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601402&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601402&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601402&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601402&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601402&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601402&boardType=arr&time=now&start=yes
8601403,Gilleleje st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,705287,6224746,56.1235578849802,12.3027885403445,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601403&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601403&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601403&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601403&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601403&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601403&boardType=arr&time=now&start=yes
8601405,Godhavn st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,692862,6217071,56.0598793187842,12.0976904238941,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601405&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601405&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601405&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601405&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601405&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601405&boardType=arr&time=now&start=yes
8601407,Gribsø st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,705949,6209601,55.9874239938531,12.3017796294401,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601407&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601407&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601407&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601407&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601407&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601407&boardType=arr&time=now&start=yes
8601409,Græsted st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,704549,6219062,56.0728890387755,12.2865866461006,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601409&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601409&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601409&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601409&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601409&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601409&boardType=arr&time=now&start=yes
8601411,Helsinge st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,699743,6213259,56.0228616239757,12.2051806193742,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601411&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601411&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601411&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601411&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601411&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601411&boardType=arr&time=now&start=yes
8601417,Holløse st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,694074,6217083,56.0594972486329,12.117133562281,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601417&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601417&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601417&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601417&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601417&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601417&boardType=arr&time=now&start=yes
8601421,Kagerup st (Hillerød),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,704901,6210683,55.9975781322085,12.2858332580426,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601421&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601421&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601421&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601421&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601421&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601421&boardType=arr&time=now&start=yes
8601425,Laugø st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,698277,6215012,56.0391963345968,12.1829924984302,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601425&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601425&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601425&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601425&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601425&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601425&boardType=arr&time=now&start=yes
8601427,Mårum (Græsted-Gilleleje) st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,706668,6214463,56.0307266240578,12.3170236530727,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601427&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601427&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601427&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601427&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601427&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601427&boardType=arr&time=now&start=yes
8601428,Græsted syd st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,705155,6218007,56.0631663258055,12.295497096128,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601428&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601428&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601428&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601428&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601428&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601428&boardType=arr&time=now&start=yes
8601429,Pårup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,705327,6222234,56.1010084304096,12.3014991646357,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601429&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601429&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601429&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601429&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601429&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601429&boardType=arr&time=now&start=yes
8601431,Saltrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,706839,6217119,56.0544766173019,12.3218114128163,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601431&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601431&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601431&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601431&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601431&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601431&boardType=arr&time=now&start=yes
8601433,Slotspavillonen st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,706782,6204552,55.941776581298,12.3112355822207,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601433&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601433&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601433&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601433&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601433&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601433&boardType=arr&time=now&start=yes
8601437,Tisvildeleje st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,691622,6216944,56.0592377676575,12.0777155302876,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601437&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601437&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601437&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601437&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601437&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601437&boardType=arr&time=now&start=yes
8601439,Vejby st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,695252,6217491,56.0626786538067,12.1363196795413,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601439&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601439&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601439&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601439&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601439&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601439&boardType=arr&time=now&start=yes
8601443,Ørby st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,696920,6216791,56.0557156723326,12.1625523640656,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601443&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601443&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601443&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601443&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601443&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601443&boardType=arr&time=now&start=yes
8601501,Assedrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,573732,6207147,56.0039231746447,10.1823635145077,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601501&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601501&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601501&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601501&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601501&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601501&boardType=arr&time=now&start=yes
8601503,Beder st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,574617,6213023,56.0565700624769,10.1981859164001,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601503&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601503&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601503&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601503&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601503&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601503&boardType=arr&time=now&start=yes
8601507,Egelund st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,574263,6212281,56.0499597810579,10.1922971767441,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601507&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601507&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601507&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601507&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601507&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601507&boardType=arr&time=now&start=yes
8601509,G. Clausensvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,570007,6219058,56.1114793441069,10.1257559681276,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601509&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601509&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601509&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601509&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601509&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601509&boardType=arr&time=now&start=yes
8601510,Nørrevænget st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,571576,6216959,56.0923915742413,10.1504183185537,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601510&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601510&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601510&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601510&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601510&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601510&boardType=arr&time=now&start=yes
8601512,Kongsvang st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,572977,6221757,56.1352796906707,10.1742427648693,http://www.rejseplanen.dk/bin/query.exe/mn?S=8601512&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8601512&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8601512&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8601512&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601512&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8601512&boardType=arr&time=now&start=yes
